"","ID","Description","Count","GeneRatio","geneID"
"GO:0005886","GO:0005886","plasma membrane",173,"173/748","127833/79792/10423/11135/23093/80115/89780/8829/246/81930/5657/57657/81704/51715/83849/340061/10243/3383/255324/200933/2687/109/3782/9026/126567/2099/9228/255057/51379/9080/1676/79574/1267/54795/55188/956/11261/1612/65012/1445/57463/10699/2813/26504/1674/483/79820/81472/128869/3059/1395/54328/6444/9358/30837/221178/2272/51573/54918/3730/6247/8826/55652/602/84466/219287/53905/4313/114571/84433/7168/496/8935/2242/3587/9267/9312/51133/137075/10672/2835/221/9289/83590/57628/63895/80023/5595/2210/10501/2261/5734/7436/161253/9743/9398/6326/2887/3563/2036/111/554/2064/2993/552/142891/79971/8572/768/66002/124583/7040/2825/344561/56147/10242/27328/1535/9229/10396/85477/390093/247/10409/6331/9990/5872/4100/7087/481/929/55704/6526/55706/324/8837/83548/23533/51299/2719/10004/27239/5797/29993/9075/5501/973/390648/78999/2059/6814/25/30820/100820829/1439/1268/8877/57048/4359/7855/129303/4848/6505/1209/7048/23171/283189/7007/23114/553/85320/26538/27202"
"GO:0031224","GO:0031224","intrinsic component of membrane",165,"165/748","127833/6891/374378/10423/57583/8829/146167/57657/140732/83849/84750/340061/80008/3383/9217/255324/130507/54332/1718/84929/2687/109/3782/728577/2099/255057/9080/64921/54795/956/91404/54499/65012/57463/10699/2813/26504/483/79820/81472/128869/1395/54328/54842/6444/51573/54918/9334/284353/266722/55652/84466/53905/114571/8165/496/3587/9312/137075/2835/54982/51363/9289/83590/57628/54682/63895/124976/80023/10712/2210/10501/2261/5734/203062/7436/64377/136306/7357/9398/6326/9245/3563/111/554/55374/2064/2993/552/142891/79971/26033/2525/768/66002/145748/124583/2825/344561/56147/10242/27328/11253/80228/1535/166752/10396/390093/54977/6331/9990/55281/160418/340485/7087/481/168391/929/2329/6526/55706/11342/55314/51299/2719/10004/27239/25789/5797/80777/9075/90407/973/390648/78999/6988/2059/221303/10090/388512/30820/252839/8303/1439/399948/1268/57048/2166/4359/7855/84749/129303/6505/1209/7048/283189/7007/11231/84892/23114/553/85320/26538/2110/27202"
"GO:0043228","GO:0043228","non-membrane-bounded organelle",155,"155/748","1062/10200/29108/11135/3881/23093/51170/164395/7559/80115/8829/246/81930/1508/56271/51466/2009/5481/51715/10243/1718/3853/9026/166793/80169/9119/202151/23468/2099/4210/9228/9858/3010/2733/1936/1676/22911/23046/83538/55188/2020/91404/11261/9050/1612/1476/10699/55802/1674/55105/2146/26112/6444/27301/2272/84617/5687/8826/11240/84066/23016/4313/7168/283807/23397/5984/11335/2242/83743/25981/23564/3883/100533177/23332/64061/83590/9240/95681/5595/387267/387264/134430/117246/10111/9743/2036/111/5822/257236/8971/7703/8572/768/26057/5935/55752/79983/9683/55671/6886/3310/1535/26005/55269/10382/85477/79848/247/10409/6331/440145/342371/440503/57701/55704/55706/324/23533/8357/5495/4659/152789/64979/80149/8350/5501/348235/25/9421/11116/143689/5983/100820829/389421/83666/8886/55818/51426/860/6897/55764/140901/4135/2166/65008/55233/85464/4848/353238/345895/4869/3889/3892/100288323/55917"
"GO:0012505","GO:0012505","endomembrane system",146,"146/748","127833/79792/6891/374378/1577/10423/29108/11135/51035/2664/89780/8829/5657/1508/84669/143244/51715/140732/84750/6649/54809/340061/9217/1718/109/9026/126567/30832/23468/25797/2099/2733/255057/200576/1936/64921/54795/11261/8408/54499/60684/1476/55741/128869/10590/55697/23037/54918/9334/400668/23348/1893/8826/55652/11240/5686/93100/11335/2242/5646/3300/9267/54982/1738/51363/221/23332/83590/2098/80023/5595/2210/2261/79643/203062/27344/7436/64377/7357/9743/9245/554/9832/2064/552/142891/79971/8572/57097/6694/2525/66002/26057/1434/124583/4900/7040/56147/11253/663/3310/1535/8190/10254/10396/166336/6331/727851/5872/160418/340485/168391/929/4016/55704/2329/55706/100128327/26298/11342/83548/2719/25789/10612/29993/80149/7450/973/9547/146923/9468/6814/25/10090/252839/51277/4135/2166/4359/7855/84514/5223/11231/84892/23114/553"
"GO:0044421","GO:0044421","extracellular region part",135,"135/748","79792/4151/3881/216/203/89780/8829/5657/1508/810/80309/51715/6649/79717/6352/3383/255324/10216/3853/10294/9119/55163/25797/23145/1431/2733/1267/11261/1445/1476/2813/1674/483/9358/51645/2272/84617/54918/3730/9334/5687/5134/400668/6247/116285/1893/8826/11240/5686/4313/64207/84433/93100/5646/10672/221/9289/23564/9068/3883/23332/140902/171019/2098/5595/79643/27344/7436/9398/9245/25992/2993/63923/79971/5313/6694/2525/1434/29085/4329/124583/55752/7040/27328/11253/3310/1428/8190/10382/166752/10396/85477/247/10409/5872/481/94027/929/4016/10606/133584/64094/1071/2719/8357/8350/9075/7450/59345/3376/7264/78999/9547/2059/6814/1361/205/11331/768218/54680/6897/55233/85464/1842/5223/6505/23171/3889/3892/3910/4716/7007/23114/7482/85320"
"GO:0005615","GO:0005615","extracellular space",129,"129/748","79792/4151/3881/216/203/89780/8829/5657/1508/810/80309/51715/6649/79717/6352/3383/255324/3853/10294/9119/55163/25797/23145/1431/2733/1267/11261/1445/1476/2813/1674/483/9358/51645/2272/84617/54918/3730/9334/5687/5134/400668/6247/116285/1893/8826/11240/5686/4313/64207/84433/93100/5646/10672/221/9289/23564/9068/3883/23332/140902/2098/5595/79643/27344/7436/9398/9245/25992/2993/79971/5313/6694/2525/1434/29085/4329/124583/55752/7040/27328/3310/1428/8190/10382/166752/10396/85477/247/10409/5872/481/94027/929/4016/10606/1071/2719/8357/8350/9075/7450/59345/3376/7264/78999/9547/2059/6814/1361/205/11331/768218/54680/6897/55233/85464/1842/5223/6505/23171/3889/3892/3910/4716/7007/23114/7482/85320"
"GO:0043230","GO:0043230","extracellular organelle",103,"103/748","4151/3881/216/203/89780/5657/1508/810/80309/51715/6649/79717/3383/3853/10294/9119/55163/25797/1431/1267/11261/1445/1476/2813/1674/483/51645/2272/84617/54918/9334/5687/5134/116285/1893/8826/11240/5686/84433/93100/5646/10672/221/9289/23564/9068/23332/2098/5595/79643/27344/9398/9245/25992/2993/79971/5313/6694/2525/1434/29085/4329/124583/55752/27328/11253/3310/1428/10382/10396/85477/247/10409/5872/481/929/10606/1071/2719/8357/8350/9075/7450/59345/3376/7264/2059/6814/1361/205/11331/54680/6897/55233/5223/6505/23171/3892/3910/4716/7007/23114/85320"
"GO:0031090","GO:0031090","organelle membrane",101,"101/748","127833/123745/6891/374378/1577/10423/80115/89780/51715/140732/84750/340061/9217/54332/1718/9026/126567/30832/2733/255057/200576/64921/1267/11261/8408/54499/10590/55697/51573/54918/9334/8826/55652/441024/8165/11335/1337/3300/9267/51363/221/124976/2210/79643/7436/64377/7357/9743/9245/51117/554/2064/142891/79971/8572/55255/2525/66002/26057/124583/4900/11253/1535/10254/10396/166336/54977/26515/5872/340485/168391/929/2329/55706/100128327/11342/83548/25789/134266/64979/29993/80777/80149/59345/5501/25/10090/252839/8303/11331/1268/57048/4135/2166/65008/7855/84749/4716/23114/85320/2110"
"GO:0044459","GO:0044459","plasma membrane part",92,"92/748","89780/246/81930/5657/57657/81704/10243/3383/255324/200933/2687/109/9026/9228/79574/54795/65012/1445/57463/26504/483/79820/1395/6444/221178/6247/8826/84466/53905/114571/84433/7168/496/2242/9267/9312/10672/2835/9289/83590/57628/5595/10501/2261/9743/6326/554/2064/552/142891/79971/8572/768/66002/2825/56147/10242/27328/1535/9229/6331/9990/5872/7087/481/929/6526/324/8837/2719/10004/5797/29993/5501/973/2059/6814/25/30820/100820829/1439/1268/4359/7855/129303/6505/1209/7048/553/85320/26538/27202"
"GO:0042995","GO:0042995","cell projection",77,"77/748","23093/164395/51035/2664/8829/81930/57657/51466/81704/140732/10243/109/9026/4210/255057/79574/23046/1267/83538/8408/57463/26504/79820/10590/221178/84747/8826/84466/7168/9312/25981/10672/1738/9289/95681/5595/9743/6326/111/63923/79971/8572/768/5935/55752/4900/7040/2825/80228/1535/26005/10382/85477/10409/5872/342371/55704/324/10612/5797/29993/54942/5501/2059/25/30820/11116/11331/1268/11170/55764/4135/7855/5891/345895/23114/26538"
"GO:0098805","GO:0098805","whole membrane",63,"63/748","127833/123745/6891/89780/81930/5657/51715/340061/3383/54332/9026/126567/255057/200576/1267/8408/1445/483/10590/55697/54918/8826/55652/8165/84433/221/9289/124976/5595/2210/79643/7436/9743/554/2064/79971/8572/55255/4900/1535/10254/10396/6331/5872/481/168391/929/11342/8837/80777/59345/5501/973/252839/8303/11331/1268/4135/7855/84749/7048/23114/85320"
"GO:0097458","GO:0097458","neuron part",56,"56/748","127833/29108/51035/2664/89780/8829/57657/83849/10243/200933/3782/9026/126567/9228/255057/23046/54795/8408/57463/26504/10590/8826/9312/80023/9743/6326/63923/79971/8572/5935/55752/4900/7040/2825/80228/1535/9229/10382/10409/5872/342371/10612/29993/54942/5501/2059/25/30820/11331/1268/11170/55764/4135/7855/23114/26538"
"GO:0044463","GO:0044463","cell projection part",53,"53/748","51035/8829/57657/81704/140732/10243/9026/255057/79574/23046/57463/26504/10590/221178/84747/8826/7168/9312/25981/10672/95681/9743/6326/63923/79971/8572/768/5935/55752/4900/80228/1535/26005/10382/10409/342371/55704/324/10612/29993/54942/5501/2059/25/30820/1268/55764/4135/7855/5891/345895/23114/26538"
"GO:1902494","GO:1902494","catalytic complex",47,"47/748","10200/29108/51035/200933/130507/51634/23468/8408/483/128869/2146/55697/51645/5687/23016/5686/496/25981/10672/1738/9175/56970/60468/11108/23451/7703/571/55255/2958/6886/1535/10621/481/8837/23533/9920/4659/84727/51340/5501/10943/65008/7048/23171/4716/10623/2110"
"GO:0031975","GO:0031975","envelope",42,"42/748","143244/140732/340061/54332/30832/23468/2733/1267/8408/441024/8165/11335/1337/3300/5595/51117/57097/26057/1434/4900/663/166336/54977/727851/26515/55706/11342/134266/64979/80777/84269/5501/25/8303/11331/1268/57048/65008/84749/84514/4716/2110"
"GO:0099081","GO:0099081","supramolecular polymer",42,"42/748","1062/3881/23093/164395/8829/81930/56271/2009/3853/9119/4210/9228/22911/23046/1674/84617/5687/8826/4313/7168/283807/25981/3883/100533177/23332/387267/387264/8572/79983/10382/79848/6331/57701/324/4659/152789/348235/100820829/4135/3889/3892/100288323"
"GO:0098590","GO:0098590","plasma membrane region",39,"39/748","81930/5657/81704/10243/200933/9026/9228/79574/26504/483/221178/53905/114571/7168/10672/83590/5595/9743/2064/79971/8572/768/66002/1535/9229/6331/9990/481/324/10004/29993/5501/2059/6814/1268/4359/6505/7048/27202"
"GO:0098796","GO:0098796","membrane protein complex",39,"39/748","6891/80115/51035/89780/140732/9026/54795/91404/57463/483/79820/128869/6444/55697/84433/496/1337/9312/10672/57628/79643/203062/6326/10242/1535/6331/26515/481/929/324/8837/23533/134266/973/2059/30820/1439/7048/4716"
"GO:0005789","GO:0005789","endoplasmic reticulum membrane",28,"28/748","6891/1577/10423/51035/143244/340061/9217/1718/8408/54499/128869/3300/54982/9743/142891/79971/66002/124583/11253/1535/8190/2329/11342/80149/9468/2166/11231/84892"
"GO:0042175","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",28,"28/748","6891/1577/10423/51035/143244/340061/9217/1718/8408/54499/128869/3300/54982/9743/142891/79971/66002/124583/11253/1535/8190/2329/11342/80149/9468/2166/11231/84892"
"GO:0044456","GO:0044456","synapse part",24,"24/748","127833/89780/57657/83849/10243/200933/9026/126567/9228/255057/10590/83590/9743/63923/8572/55752/4900/9229/5872/29993/5501/2059/25/1268"
"GO:1990904","GO:1990904","ribonucleoprotein complex",23,"23/748","83443/140890/51634/23468/55802/51645/5687/8826/134430/117246/5822/23451/28987/51389/5935/10262/51340/64979/80149/143689/54680/65008/4848"
"GO:0031012","GO:0031012","extracellular matrix",23,"23/748","89780/5657/6649/3383/10216/3730/1893/4313/171019/63923/6694/7040/166752/4016/133584/64094/2719/7450/78999/1842/3910/7007/7482"
"GO:0070161","GO:0070161","anchoring junction",21,"21/748","11135/8829/51466/3383/11261/1674/8826/2242/9267/10672/23332/5595/2261/79983/1535/324/4659/5797/5501/4869/23114"
"GO:0005911","GO:0005911","cell-cell junction",20,"20/748","11135/80115/200576/9080/1445/1674/23037/8826/9267/137075/6326/79983/6331/5872/481/324/5797/9075/7855/23114"
"GO:0044297","GO:0044297","cell body",19,"19/748","29108/51035/2664/8829/57657/3782/9026/54795/57463/26504/9312/80023/63923/4900/7040/1535/10382/25/7855"
"GO:0031252","GO:0031252","cell leading edge",18,"18/748","81930/51466/81704/9026/4210/79574/221178/8826/7168/79971/8572/5872/55704/324/5797/29993/2059/25"
"GO:0098589","GO:0098589","membrane region",17,"17/748","81930/5657/3383/200576/1445/483/8826/84433/9289/5595/6331/481/929/8837/973/1268/7048"
"GO:0019898","GO:0019898","extrinsic component of membrane",17,"17/748","246/8408/1445/55697/6247/8826/2242/9267/10672/247/324/23533/152789/80149/25/30820/100820829"
"GO:0030055","GO:0030055","cell-substrate junction",16,"16/748","11135/8829/51466/3383/11261/8826/2242/10672/23332/5595/2261/1535/4659/5501/4869/23114"
"GO:0005929","GO:0005929","cilium",16,"16/748","23093/164395/140732/109/79820/84747/25981/1738/95681/111/26005/10382/55704/55764/5891/345895"
"GO:0009986","GO:0009986","cell surface",16,"16/748","89780/8829/3383/10699/2261/63923/7040/6331/929/973/78999/388512/11331/7855/1209/7048"
"GO:1990351","GO:1990351","transporter complex",15,"15/748","54795/91404/57463/483/79820/496/9312/57628/6326/10242/6331/26515/481/2059/30820"
"GO:0098552","GO:0098552","side of membrane",14,"14/748","246/3383/1445/8826/2242/9267/10672/929/973/25/30820/100820829/1209/7048"
"GO:0098794","GO:0098794","postsynapse",13,"13/748","10243/200933/9026/9228/83590/9743/8572/55752/4900/9229/5501/2059/25"
"GO:0098793","GO:0098793","presynapse",12,"12/748","127833/89780/57657/83849/200933/126567/255057/10590/63923/5872/29993/1268"
"GO:0019867","GO:0019867","outer membrane",11,"11/748","340061/54332/1267/8408/8165/80777/5501/8303/11331/1268/84749"
"GO:0043235","GO:0043235","receptor complex",10,"10/748","8829/84433/2261/7436/2064/929/973/2059/1439/7048"
"GO:0044441","GO:0044441","ciliary part",10,"10/748","140732/84747/25981/95681/26005/10382/55704/55764/5891/345895"
"GO:0043209","GO:0043209","myelin sheath",10,"10/748","2664/1267/1738/2064/10382/481/29993/59345/4359/23114"
"GO:0045177","GO:0045177","apical part of cell",10,"10/748","9026/53905/2064/66002/1535/481/10004/6814/6505/27202"
"GO:0097060","GO:0097060","synaptic membrane",9,"9/748","10243/200933/9026/9228/83590/9743/8572/9229/1268"
"GO:0000776","GO:0000776","kinetochore",8,"8/748","1062/81930/23468/23332/324/4659/5501/348235"
"GO:0032993","GO:0032993","protein-DNA complex",8,"8/748","80169/2099/3010/6670/8971/8357/8350/4869"
"GO:0099572","GO:0099572","postsynaptic specialization",8,"8/748","10243/200933/9026/9228/9743/4900/9229/2059"
"GO:0044449","GO:0044449","contractile fiber part",8,"8/748","1674/5687/4313/7168/283807/6331/4659/100820829"
"GO:0030427","GO:0030427","site of polarized growth",8,"8/748","8829/255057/23046/8826/80228/10409/2059/1268"
"GO:0005667","GO:0005667","transcription factor complex",7,"7/748","5915/3059/2958/6886/9421/860/2516"
"GO:0098984","GO:0098984","neuron to neuron synapse",7,"7/748","200933/9026/9228/9743/4900/9229/2059"
"GO:0005875","GO:0005875","microtubule associated complex",6,"6/748","1062/81930/2009/4210/23046/25981"
"GO:0098798","GO:0098798","mitochondrial protein complex",6,"6/748","1337/26515/134266/64979/4716/2110"
"GO:0031300","GO:0031300","intrinsic component of organelle membrane",6,"6/748","54332/64921/142891/79971/340485/2110"
"GO:0044455","GO:0044455","mitochondrial membrane part",6,"6/748","54332/1337/26515/134266/4716/2110"
"GO:0030496","GO:0030496","midbody",6,"6/748","1062/2664/26112/8826/602/5501"
"GO:0005643","GO:0005643","nuclear pore",5,"5/748","143244/2733/57097/727851/55706"
"GO:0044815","GO:0044815","DNA packaging complex",5,"5/748","3010/23397/8971/8357/8350"
"GO:0044420","GO:0044420","extracellular matrix component",5,"5/748","166752/4016/133584/64094/3910"
"GO:1990204","GO:1990204","oxidoreductase complex",5,"5/748","1738/1535/23171/4716/2110"
"GO:0008021","GO:0008021","synaptic vesicle",4,"4/748","127833/126567/255057/5872"
"GO:0097223","GO:0097223","sperm part",4,"4/748","140732/25981/1738/4016"
"GO:0017053","GO:0017053","transcriptional repressor complex",3,"3/748","23468/6670/91750"
"GO:0099023","GO:0099023","tethering complex",3,"3/748","60684/100128327/83548"
"GO:0120114","GO:0120114","Sm-like protein family complex",3,"3/748","83443/51634/23451"
"GO:0072562","GO:0072562","blood microparticle",3,"3/748","116285/7040/3310"
"GO:0030672","GO:0030672","synaptic vesicle membrane",3,"3/748","127833/126567/255057"
"GO:0032153","GO:0032153","cell division site",3,"3/748","55752/440145/5501"
"GO:0045178","GO:0045178","basal part of cell",3,"3/748","23332/2064/27202"
"GO:0098862","GO:0098862","cluster of actin-based cell projections",3,"3/748","10672/85477/2059"
"GO:0048475","GO:0048475","coated membrane",2,"2/748","80115/9026"
"GO:0000940","GO:0000940","condensed chromosome outer kinetochore",2,"2/748","1062/348235"
"GO:0005581","GO:0005581","collagen trimer",2,"2/748","338872/114905"
"GO:0005663","GO:0005663","DNA replication factor C complex",2,"2/748","5984/5983"
"GO:0005839","GO:0005839","proteasome core complex",2,"2/748","5687/5686"
"GO:0008074","GO:0008074","guanylate cyclase complex, soluble",2,"2/748","109/111"
"GO:0008180","GO:0008180","COP9 signalosome",2,"2/748","3310/10409"
"GO:0019773","GO:0019773","proteasome core complex, alpha-subunit complex",2,"2/748","5687/5686"
"GO:0031390","GO:0031390","Ctf18 RFC-like complex",2,"2/748","5984/5983"
"GO:0031519","GO:0031519","PcG protein complex",2,"2/748","2146/7703"
"GO:0032045","GO:0032045","guanyl-nucleotide exchange factor complex",2,"2/748","8408/55255"
"GO:0032994","GO:0032994","protein-lipid complex",2,"2/748","7436/1071"
"GO:0034388","GO:0034388","Pwp2p-containing subcomplex of 90S preribosome",2,"2/748","134430/5822"
"GO:0036452","GO:0036452","ESCRT complex",2,"2/748","79643/10254"
"GO:0061702","GO:0061702","inflammasome complex",2,"2/748","79792/29108"
"GO:0034358","GO:0034358","plasma lipoprotein particle",2,"2/748","7436/1071"
"GO:0005905","GO:0005905","clathrin-coated pit",2,"2/748","9026/7436"
"GO:0070469","GO:0070469","respiratory chain",2,"2/748","1337/4716"
"GO:0008287","GO:0008287","protein serine/threonine phosphatase complex",2,"2/748","4659/5501"
"GO:0032155","GO:0032155","cell division site part",2,"2/748","440145/5501"
"GO:0000930","GO:0000930","gamma-tubulin complex",1,"1/748","440145"
"GO:0000974","GO:0000974","Prp19 complex",1,"1/748","51340"
"GO:0001534","GO:0001534","radial spoke",1,"1/748","345895"
"GO:0002102","GO:0002102","podosome",1,"1/748","85477"
"GO:0005849","GO:0005849","mRNA cleavage factor complex",1,"1/748","10898"
"GO:0005853","GO:0005853","eukaryotic translation elongation factor 1 complex",1,"1/748","1936"
"GO:0017101","GO:0017101","aminoacyl-tRNA synthetase multienzyme complex",1,"1/748","3376"
"GO:0019814","GO:0019814","immunoglobulin complex",1,"1/748","973"
"GO:0030014","GO:0030014","CCR4-NOT complex",1,"1/748","4848"
"GO:0030015","GO:0030015","CCR4-NOT core complex",1,"1/748","4848"
"GO:0030870","GO:0030870","Mre11 complex",1,"1/748","10111"
"GO:0030877","GO:0030877","beta-catenin destruction complex",1,"1/748","324"
"GO:0030990","GO:0030990","intraciliary transport particle",1,"1/748","55764"
"GO:0030991","GO:0030991","intraciliary transport particle A",1,"1/748","55764"
"GO:0031105","GO:0031105","septin complex",1,"1/748","55752"
"GO:0031941","GO:0031941","filamentous actin",1,"1/748","8572"
"GO:0032449","GO:0032449","CBM complex",1,"1/748","84433"
"GO:0032996","GO:0032996","Bcl3-Bcl10 complex",1,"1/748","602"
"GO:0033193","GO:0033193","Lsd1/2 complex",1,"1/748","6886"
"GO:0033256","GO:0033256","I-kappaB/NF-kappaB complex",1,"1/748","602"
"GO:0044614","GO:0044614","nuclear pore cytoplasmic filaments",1,"1/748","2733"
"GO:0045239","GO:0045239","tricarboxylic acid cycle enzyme complex",1,"1/748","1738"
"GO:0070069","GO:0070069","cytochrome complex",1,"1/748","1337"
"GO:0070274","GO:0070274","RES complex",1,"1/748","51634"
"GO:0070762","GO:0070762","nuclear pore transmembrane ring",1,"1/748","55706"
"GO:0071819","GO:0071819","DUBm complex",1,"1/748","56970"
"GO:0090665","GO:0090665","glycoprotein complex",1,"1/748","6444"
"GO:0106003","GO:0106003","amyloid-beta complex",1,"1/748","7855"
"GO:1990909","GO:1990909","Wnt signalosome",1,"1/748","324"
"GO:0018995","GO:0018995","host",1,"1/748","55706"
"GO:0044217","GO:0044217","other organism part",1,"1/748","55706"
"GO:0044216","GO:0044216","other organism cell",1,"1/748","55706"
"GO:0000313","GO:0000313","organellar ribosome",1,"1/748","64979"
"GO:0032420","GO:0032420","stereocilium",1,"1/748","2059"
"GO:0032426","GO:0032426","stereocilium tip",1,"1/748","2059"
"GO:0044327","GO:0044327","dendritic spine head",1,"1/748","4900"
"GO:0035748","GO:0035748","myelin sheath abaxonal region",1,"1/748","1267"
"GO:0035749","GO:0035749","myelin sheath adaxonal region",1,"1/748","1267"
"GO:0031594","GO:0031594","neuromuscular junction",1,"1/748","1674"
"GO:0005818","GO:0005818","aster",1,"1/748","81930"
"GO:0005628","GO:0005628","prospore membrane",0,"0/748",""
"GO:0034357","GO:0034357","photosynthetic membrane",0,"0/748",""
"GO:0036362","GO:0036362","ascus membrane",0,"0/748",""
"GO:0055036","GO:0055036","virion membrane",0,"0/748",""
"GO:1990578","GO:1990578","perinuclear endoplasmic reticulum membrane",0,"0/748",""
"GO:0043083","GO:0043083","synaptic cleft",0,"0/748",""
"GO:0048046","GO:0048046","apoplast",0,"0/748",""
"GO:0098595","GO:0098595","perivitelline space",0,"0/748",""
"GO:0099544","GO:0099544","perisynaptic space",0,"0/748",""
"GO:0039642","GO:0039642","virion nucleoid",0,"0/748",""
"GO:0042645","GO:0042645","mitochondrial nucleoid",0,"0/748",""
"GO:0042646","GO:0042646","plastid nucleoid",0,"0/748",""
"GO:0043590","GO:0043590","bacterial nucleoid",0,"0/748",""
"GO:0044777","GO:0044777","single-stranded DNA-binding protein complex",0,"0/748",""
"GO:0044423","GO:0044423","virion part",0,"0/748",""
"GO:0061466","GO:0061466","plasma membrane part of cell junction",0,"0/748",""
"GO:0120118","GO:0120118","flagella connector",0,"0/748",""
"GO:0000133","GO:0000133","polarisome",0,"0/748",""
"GO:0000346","GO:0000346","transcription export complex",0,"0/748",""
"GO:0000347","GO:0000347","THO complex",0,"0/748",""
"GO:0000408","GO:0000408","EKC/KEOPS complex",0,"0/748",""
"GO:0000417","GO:0000417","HIR complex",0,"0/748",""
"GO:0000439","GO:0000439","core TFIIH complex",0,"0/748",""
"GO:0000444","GO:0000444","MIS12/MIND type complex",0,"0/748",""
"GO:0000797","GO:0000797","condensin core heterodimer",0,"0/748",""
"GO:0000808","GO:0000808","origin recognition complex",0,"0/748",""
"GO:0000817","GO:0000817","COMA complex",0,"0/748",""
"GO:0000939","GO:0000939","condensed chromosome inner kinetochore",0,"0/748",""
"GO:0001114","GO:0001114","protein-DNA-RNA complex",0,"0/748",""
"GO:0001535","GO:0001535","radial spoke head",0,"0/748",""
"GO:0001536","GO:0001536","radial spoke stalk",0,"0/748",""
"GO:0002096","GO:0002096","polkadots",0,"0/748",""
"GO:0002111","GO:0002111","BRCA2-BRAF35 complex",0,"0/748",""
"GO:0002133","GO:0002133","polycystin complex",0,"0/748",""
"GO:0002142","GO:0002142","stereocilia ankle link complex",0,"0/748",""
"GO:0002144","GO:0002144","cytosolic tRNA wobble base thiouridylase complex",0,"0/748",""
"GO:0002167","GO:0002167","VRK3/VHR/ERK complex",0,"0/748",""
"GO:0002193","GO:0002193","MAML1-RBP-Jkappa- ICN1 complex",0,"0/748",""
"GO:0002199","GO:0002199","zona pellucida receptor complex",0,"0/748",""
"GO:0002929","GO:0002929","MECO complex",0,"0/748",""
"GO:0005577","GO:0005577","fibrinogen complex",0,"0/748",""
"GO:0005601","GO:0005601","classical-complement-pathway C3/C5 convertase complex",0,"0/748",""
"GO:0005602","GO:0005602","complement component C1 complex",0,"0/748",""
"GO:0005616","GO:0005616","larval serum protein complex",0,"0/748",""
"GO:0005662","GO:0005662","DNA replication factor A complex",0,"0/748",""
"GO:0005731","GO:0005731","nucleolus organizer region",0,"0/748",""
"GO:0005831","GO:0005831","steroid hormone aporeceptor complex",0,"0/748",""
"GO:0005833","GO:0005833","hemoglobin complex",0,"0/748",""
"GO:0005835","GO:0005835","fatty acid synthase complex",0,"0/748",""
"GO:0005838","GO:0005838","proteasome regulatory particle",0,"0/748",""
"GO:0005850","GO:0005850","eukaryotic translation initiation factor 2 complex",0,"0/748",""
"GO:0005851","GO:0005851","eukaryotic translation initiation factor 2B complex",0,"0/748",""
"GO:0005852","GO:0005852","eukaryotic translation initiation factor 3 complex",0,"0/748",""
"GO:0005854","GO:0005854","nascent polypeptide-associated complex",0,"0/748",""
"GO:0005861","GO:0005861","troponin complex",0,"0/748",""
"GO:0005885","GO:0005885","Arp2/3 protein complex",0,"0/748",""
"GO:0005931","GO:0005931","axonemal nexin link",0,"0/748",""
"GO:0005952","GO:0005952","cAMP-dependent protein kinase complex",0,"0/748",""
"GO:0005954","GO:0005954","calcium- and calmodulin-dependent protein kinase complex",0,"0/748",""
"GO:0005956","GO:0005956","protein kinase CK2 complex",0,"0/748",""
"GO:0008023","GO:0008023","transcription elongation factor complex",0,"0/748",""
"GO:0008278","GO:0008278","cohesin complex",0,"0/748",""
"GO:0008290","GO:0008290","F-actin capping protein complex",0,"0/748",""
"GO:0016281","GO:0016281","eukaryotic translation initiation factor 4F complex",0,"0/748",""
"GO:0008537","GO:0008537","proteasome activator complex",0,"0/748",""
"GO:0008540","GO:0008540","proteasome regulatory particle, base subcomplex",0,"0/748",""
"GO:0008541","GO:0008541","proteasome regulatory particle, lid subcomplex",0,"0/748",""
"GO:0009327","GO:0009327","NAD(P)+ transhydrogenase complex (AB-specific)",0,"0/748",""
"GO:0009330","GO:0009330","DNA topoisomerase complex (ATP-hydrolyzing)",0,"0/748",""
"GO:0009337","GO:0009337","sulfite reductase complex (NADPH)",0,"0/748",""
"GO:0009340","GO:0009340","DNA topoisomerase IV complex",0,"0/748",""
"GO:0009344","GO:0009344","nitrite reductase complex [NAD(P)H]",0,"0/748",""
"GO:0009346","GO:0009346","citrate lyase complex",0,"0/748",""
"GO:0009356","GO:0009356","aminodeoxychorismate synthase complex",0,"0/748",""
"GO:0009366","GO:0009366","enterobactin synthetase complex",0,"0/748",""
"GO:0009368","GO:0009368","endopeptidase Clp complex",0,"0/748",""
"GO:0010316","GO:0010316","pyrophosphate-dependent phosphofructokinase complex",0,"0/748",""
"GO:0010317","GO:0010317","pyrophosphate-dependent phosphofructokinase complex, alpha-subunit complex",0,"0/748",""
"GO:0010318","GO:0010318","pyrophosphate-dependent phosphofructokinase complex, beta-subunit complex",0,"0/748",""
"GO:0015627","GO:0015627","type II protein secretion system complex",0,"0/748",""
"GO:0034081","GO:0034081","polyketide synthase complex",0,"0/748",""
"GO:0016272","GO:0016272","prefoldin complex",0,"0/748",""
"GO:0016459","GO:0016459","myosin complex",0,"0/748",""
"GO:0016592","GO:0016592","mediator complex",0,"0/748",""
"GO:0017102","GO:0017102","methionyl glutamyl tRNA synthetase complex",0,"0/748",""
"GO:0017177","GO:0017177","glucosidase II complex",0,"0/748",""
"GO:0018444","GO:0018444","translation release factor complex",0,"0/748",""
"GO:0019008","GO:0019008","molybdopterin synthase complex",0,"0/748",""
